"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"3833" "BÃ¸ i Telemark" "3833 BÃ I TELEMARK" "Postboksar" "59.41129" "9.06772" "1" "Koordinatane gjeld postkontoret" "18.10.2012" "821" "BÃ¸ kommune"
"3834" "Gvarv" "3834 GVARV" "Postboksar" "59.38756" "9.17397" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "822" "Sauherad kommune"
"3835" "Seljord" "3835 SELJORD" "Postboksar" "59.48192" "8.63229" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "828" "Seljord kommune"
"3836" "Kviteseid" "3836 KVITESEID" "Postboksar" "59.40194" "8.48960" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "829" "Kviteseid kommune"
"3840" "Seljord" "3840 SELJORD" "Gate-/veg-adresse" "59.4894" "8.6340" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "828" "Seljord kommune"
"3841" "Flatdal" "3841 FLATDAL" "Gate-/veg-adresse" "59.5678" "8.5675" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "828" "Seljord kommune"
"3844" "Ãmotsdal" "3844 ÃMOTSDAL" "Gate-/veg-adresse" "59.6309" "8.4038" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "828" "Seljord kommune"
"3848" "Morgedal" "3848 MORGEDAL" "Gate-/veg-adresse" "59.4773" "8.4185" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "829" "Kviteseid kommune"
"3849" "VrÃ¥liosen" "3849 VRÃLIOSEN" "Gate-/veg-adresse" "59.3633" "8.1697" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "829" "Kviteseid kommune"
"3850" "Kviteseid" "3850 KVITESEID" "Gate-/veg-adresse" "59.4022" "8.4927" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "829" "Kviteseid kommune"
"3853" "VrÃ¥dal" "3853 VRÃDAL" "Gateadresser og postboksar" "59.32569" "8.48442" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "829" "Kviteseid kommune"
"3854" "Nissedal" "3854 NISSEDAL" "Gate-/veg-adresse" "59.16520" "8.50102" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "830" "Nissedal kommune"
"3855" "Treungen" "3855 TREUNGEN" "Gate-/veg-adresse" "59.0206" "8.5201" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "830" "Nissedal kommune"
"3864" "Rauland" "3864 RAULAND" "Gate-/veg-adresse" "59.6947" "8.0630" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "834" "Vinje kommune"
"3870" "Fyresdal" "3870 FYRESDAL" "Gate-/veg-adresse" "59.1837" "8.0951" "2" "Koordinatane er retta av Erik Bolstad" "28.09.2012" "831" "Fyresdal kommune"
"3880" "Dalen" "3880 DALEN" "Gate-/veg-adresse" "59.4447" "8.0117" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "833" "Tokke kommune"
"3882" "Ãmdals Verk" "3882 ÃMDALS VERK" "Gate-/veg-adresse" "59.3770" "8.0384" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "833" "Tokke kommune"
"3883" "Treungen" "3883 TREUNGEN" "Postboksar" "59.01924" "8.52502" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "830" "Nissedal kommune"
"3884" "Rauland" "3884 RAULAND" "Postboksar" "59.69504" "8.06388" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "834" "Vinje kommune"
"3885" "Fyresdal" "3885 FYRESDAL" "Postboksar" "59.18391" "8.09536" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "831" "Fyresdal kommune"
"3886" "Dalen" "3886 DALEN" "Postboksar" "59.44459" "8.00984" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "833" "Tokke kommune"
"3887" "Vinje" "3887 VINJE" "Postboksar" "59.56587" "7.96919" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "834" "Vinje kommune"
"3888" "Edland" "3888 EDLAND" "Postboksar" "59.73174" "7.58808" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "834" "Vinje kommune"
"3890" "Vinje" "3890 VINJE" "Gate-/veg-adresse" "59.5714" "7.9877" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "834" "Vinje kommune"
"3891" "HÃ¸ydalsmo" "3891 HÃYDALSMO" "Gate-/veg-adresse" "59.49843" "8.19788" "1" "Koordinatane gjeld postkontoret" "19.09.2013" "833" "Tokke kommune"
"3893" "Vinjesvingen" "3893 VINJESVINGEN" "Gate-/veg-adresse" "59.6215" "7.8062" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "834" "Vinje kommune"
"3895" "Edland" "3895 EDLAND" "Gate-/veg-adresse" "59.7389" "7.6005" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "834" "Vinje kommune"
"3901" "Porsgrunn" "3901 PORSGRUNN" "Postboksar" "59.13815" "9.65117" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3902" "Porsgrunn" "3902 PORSGRUNN" "Postboksar" "59.13778" "9.64126" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3903" "Porsgrunn" "3903 PORSGRUNN" "Postboksar" "59.11541" "9.65346" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3904" "Porsgrunn" "3904 PORSGRUNN" "Postboksar" "59.11039" "9.66718" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3905" "Porsgrunn" "3905 PORSGRUNN" "Postboksar" "59.1395" "9.6552" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "805" "Porsgrunn kommune"
"3906" "Porsgrunn" "3906 PORSGRUNN" "Postboksar" "59.09592" "9.68492" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3908" "Porsgrunn (ikkje i bruk)" "3908 PORSGRUNN (ikkje i bruk)" "Fleire bruksomrÃ¥de" "59.1229" "9.6315" "2" "Koordinatane er retta av Erik Bolstad" "07.09.2012" "805" "Porsgrunn kommune"
"3910" "Porsgrunn" "3910 PORSGRUNN" "Gate-/veg-adresse" "59.1571" "9.6629" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3911" "Porsgrunn" "3911 PORSGRUNN" "Gate-/veg-adresse" "59.1529" "9.6619" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3912" "Porsgrunn" "3912 PORSGRUNN" "Gate-/veg-adresse" "59.1495" "9.6586" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3913" "Porsgrunn" "3913 PORSGRUNN" "Gate-/veg-adresse" "59.1472" "9.6698" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3914" "Porsgrunn" "3914 PORSGRUNN" "Gate-/veg-adresse" "59.1477" "9.6817" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "805" "Porsgrunn kommune"
"3915" "Porsgrunn" "3915 PORSGRUNN" "Gate-/veg-adresse" "59.1421" "9.6602" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3916" "Porsgrunn" "3916 PORSGRUNN" "Gate-/veg-adresse" "59.1368" "9.6573" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3917" "Porsgrunn" "3917 PORSGRUNN" "Gate-/veg-adresse" "59.1327" "9.6682" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3918" "Porsgrunn" "3918 PORSGRUNN" "Gate-/veg-adresse" "59.1377" "9.6769" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3919" "Porsgrunn" "3919 PORSGRUNN" "Gate-/veg-adresse" "59.1461" "9.6441" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3920" "Porsgrunn" "3920 PORSGRUNN" "Gate-/veg-adresse" "59.1332" "9.6193" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "19.09.2013" "805" "Porsgrunn kommune"
"3921" "Porsgrunn" "3921 PORSGRUNN" "Gate-/veg-adresse" "59.1375" "9.6458" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3922" "Porsgrunn" "3922 PORSGRUNN" "Gate-/veg-adresse" "59.1345" "9.6508" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3924" "Porsgrunn" "3924 PORSGRUNN" "Gate-/veg-adresse" "59.1272" "9.655" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3925" "Porsgrunn" "3925 PORSGRUNN" "Gate-/veg-adresse" "59.1262" "9.6483" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3928" "Porsgrunn" "3928 PORSGRUNN" "Gate-/veg-adresse" "59.1182" "9.6732" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "805" "Porsgrunn kommune"
"3929" "Porsgrunn" "3929 PORSGRUNN" "Gate-/veg-adresse" "59.1155" "9.6626" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3930" "Porsgrunn" "3930 PORSGRUNN" "Gate-/veg-adresse" "59.1086" "9.6739" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3931" "Porsgrunn" "3931 PORSGRUNN" "Gate-/veg-adresse" "59.1055" "9.6858" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3932" "Porsgrunn (ikkje i bruk)" "3932 PORSGRUNN (ikkje i bruk)" "Gate-/veg-adresse" "59.1048" "9.6759" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "01.11.2013" "805" "Porsgrunn kommune"
"3933" "Porsgrunn" "3933 PORSGRUNN" "Gate-/veg-adresse" "59.1319" "9.6377" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3936" "Porsgrunn" "3936 PORSGRUNN" "Gate-/veg-adresse" "59.113" "9.6486" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3937" "Porsgrunn" "3937 PORSGRUNN" "Gate-/veg-adresse" "59.1056" "9.6589" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3939" "Porsgrunn" "3939 PORSGRUNN" "Postboksar" "59.14989" "9.66371" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3940" "Porsgrunn" "3940 PORSGRUNN" "Gate-/veg-adresse" "59.0805" "9.6797" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3941" "Porsgrunn" "3941 PORSGRUNN" "Gate-/veg-adresse" "59.0778" "9.6888" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3942" "Porsgrunn" "3942 PORSGRUNN" "Gate-/veg-adresse" "59.0957" "9.6798" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3943" "Porsgrunn" "3943 PORSGRUNN" "Gate-/veg-adresse" "59.091524" "9.691736" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "805" "Porsgrunn kommune"
"3944" "Porsgrunn" "3944 PORSGRUNN" "Gate-/veg-adresse" "59.1065" "9.6982" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3945" "Porsgrunn (ikkje i bruk)" "3945 PORSGRUNN (ikkje i bruk)" "Firma/organisasjon med eige postnummer" "59.1219" "9.7047" "2" "Koordinatane er retta av Erik Bolstad" "07.09.2012" "805" "Porsgrunn kommune"
"3946" "Porsgrunn" "3946 PORSGRUNN" "Gate-/veg-adresse" "59.121" "9.6921" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3947" "Langangen" "3947 LANGANGEN" "Gate-/veg-adresse" "59.0884" "9.8026" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "805" "Porsgrunn kommune"
"3948" "Porsgrunn" "3948 PORSGRUNN" "Gate-/veg-adresse" "59.176" "9.8108" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "19.09.2013" "805" "Porsgrunn kommune"
"3949" "Porsgrunn" "3949 PORSGRUNN" "Gate-/veg-adresse" "59.0771" "9.7369" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "805" "Porsgrunn kommune"
"3950" "Brevik" "3950 BREVIK" "Gate-/veg-adresse" "59.0555" "9.6981" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "805" "Porsgrunn kommune"
"3960" "Stathelle" "3960 STATHELLE" "Gate-/veg-adresse" "59.0456" "9.6948" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "814" "Bamble kommune"
"3965" "Herre" "3965 HERRE" "Gate-/veg-adresse" "59.1052" "9.5562" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "814" "Bamble kommune"
"3966" "Stathelle" "3966 STATHELLE" "Firma/organisasjon med eige postnummer" "59.1025" "9.5787" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "814" "Bamble kommune"
"3967" "Bamble sommerrute" "3967 BAMBLE SOMMERRUTE" "Gate-/veg-adresse" "59.0007" "9.7488" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "814" "Bamble kommune"
"3970" "Langesund" "3970 LANGESUND" "Gate-/veg-adresse" "59.0007" "9.7487" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "814" "Bamble kommune"
"3991" "Brevik" "3991 BREVIK" "Postboksar" "59.05280" "9.69967" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3993" "Langesund" "3993 LANGESUND" "Postboksar" "58.99865" "9.74643" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "814" "Bamble kommune"
"3994" "Langesund" "3994 LANGESUND" "Postboksar" "59.01271" "9.74169" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "814" "Bamble kommune"
"3995" "Stathelle" "3995 STATHELLE" "Postboksar" "59.04587" "9.69386" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "814" "Bamble kommune"
"3996" "Porsgrunn" "3996 PORSGRUNN" "Postboksar" "59.12116" "9.70957" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3997" "Porsgrunn" "3997 PORSGRUNN" "Postboksar" "59.12145" "9.65896" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3998" "Porsgrunn" "3998 PORSGRUNN" "Postboksar" "59.14144" "9.64119" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "805" "Porsgrunn kommune"
"3999" "Herre" "3999 HERRE" "Postboksar" "59.10333" "9.56077" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "814" "Bamble kommune"
"8409" "Gullesfjord" "8409 GULLESFJORD" "Gate-/veg-adresse" "68.5356" "15.7515" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1911" "KvÃ¦fjord kommune"
"9006" "TromsÃ¸" "9006 TROMSÃ" "Gate-/veg-adresse" "69.632" "18.9197" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9007" "TromsÃ¸" "9007 TROMSÃ" "Gate-/veg-adresse" "69.643" "18.9311" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9008" "TromsÃ¸" "9008 TROMSÃ" "Gate-/veg-adresse" "69.6509" "18.9561" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9009" "TromsÃ¸" "9009 TROMSÃ" "Gate-/veg-adresse" "69.6541" "18.9507" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9010" "TromsÃ¸" "9010 TROMSÃ" "Gate-/veg-adresse" "69.6694" "18.967" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9011" "TromsÃ¸" "9011 TROMSÃ" "Gate-/veg-adresse" "69.6605" "18.9505" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9012" "TromsÃ¸" "9012 TROMSÃ" "Gate-/veg-adresse" "69.6512" "18.9275" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9013" "TromsÃ¸" "9013 TROMSÃ" "Gateadresser og postboksar" "69.63987" "18.90196" "1" "Koordinatane gjeld postkontoret" "20.09.2013" "1902" "TromsÃ¸ kommune"
"9014" "TromsÃ¸" "9014 TROMSÃ" "Gate-/veg-adresse" "69.6837" "18.9488" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9015" "TromsÃ¸" "9015 TROMSÃ" "Gate-/veg-adresse" "69.6758" "18.9366" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9016" "TromsÃ¸" "9016 TROMSÃ" "Gate-/veg-adresse" "69.6666" "18.9256" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9017" "TromsÃ¸" "9017 TROMSÃ" "Gate-/veg-adresse" "69.7007" "18.9765" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9018" "TromsÃ¸" "9018 TROMSÃ" "Gate-/veg-adresse" "69.6952" "19.0013" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9019" "TromsÃ¸" "9019 TROMSÃ" "Gate-/veg-adresse" "69.685" "18.9922" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9020" "Tromsdalen" "9020 TROMSDALEN" "Gate-/veg-adresse" "69.6442" "18.9992" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9022" "Krokelvdalen" "9022 KROKELVDALEN" "Gate-/veg-adresse" "69.6841" "19.0721" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9024" "Tomasjord" "9024 TOMASJORD" "Gate-/veg-adresse" "69.6594" "19.0182" "2" "Koordinatane er retta av Erik Bolstad" "20.09.2013" "1902" "TromsÃ¸ kommune"
"9027" "Ramfjordbotn" "9027 RAMFJORDBOTN" "Gate-/veg-adresse" "69.5614" "19.182" "5" "Koordinatane er retta av ein yr.no-brukar" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9029" "Tromsdalen" "9029 TROMSDALEN" "Postboksar" "69.6399" "18.9708" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9030" "Sjursnes" "9030 SJURSNES" "Gate-/veg-adresse" "69.5382" "19.6390" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9034" "Oldervik" "9034 OLDERVIK" "Gate-/veg-adresse" "69.7569" "19.676" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9037" "TromsÃ¸" "9037 TROMSÃ" "Fleire bruksomrÃ¥de" "69.6797" "18.9708" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "01.09.2009" "1902" "TromsÃ¸ kommune"
"9038" "TromsÃ¸" "9038 TROMSÃ" "Postboksar" "69.6831" "18.9829" "5" "Koordinatane er retta av ein yr.no-brukar" "28.09.2012" "1902" "TromsÃ¸ kommune"
"9040" "Nordkjosbotn" "9040 NORDKJOSBOTN" "Gate-/veg-adresse" "69.2174" "19.5583" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1933" "Balsfjord kommune"
"9042" "Laksvatn" "9042 LAKSVATN" "Gate-/veg-adresse" "69.3759" "19.3739" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1933" "Balsfjord kommune"
"9043" "JÃ¸vik" "9043 JÃVIK" "Gate-/veg-adresse" "69.6042" "19.8174" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9046" "Oteren" "9046 OTEREN" "Gate-/veg-adresse" "69.2553" "19.8849" "5" "Koordinatane er retta av ein yr.no-brukar" "28.09.2012" "1939" "Storfjord kommune"
"9049" "Nordkjosbotn" "9049 NORDKJOSBOTN" "Postboksar" "69.21812" "19.55707" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1933" "Balsfjord kommune"
"9050" "Storsteinnes" "9050 STORSTEINNES" "Gate-/veg-adresse" "69.2401" "19.2255" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1933" "Balsfjord kommune"
"9054" "Malangseidet (ikkje i bruk)" "9054 MALANGSEIDET (ikkje i bruk)" "Gate-/veg-adresse" "69.3867" "18.9909" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "07.09.2012" "1933" "Balsfjord kommune"
"9055" "Meistervik" "9055 MEISTERVIK" "Gate-/veg-adresse" "69.3281" "18.9196" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1933" "Balsfjord kommune"
"9056" "Mortenhals" "9056 MORTENHALS" "Gate-/veg-adresse" "69.3996" "18.5968" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1933" "Balsfjord kommune"
"9057" "Vikran" "9057 VIKRAN" "Gateadresser og postboksar" "69.5429" "18.771" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9059" "Storsteinnes" "9059 STORSTEINNES" "Postboksar" "69.23971" "19.22704" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1933" "Balsfjord kommune"
"9060" "Lyngseidet" "9060 LYNGSEIDET" "Gate-/veg-adresse" "69.5757" "20.2191" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1938" "Lyngen kommune"
"9062" "Furuflaten" "9062 FURUFLATEN" "Gate-/veg-adresse" "69.4431" "20.1543" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1938" "Lyngen kommune"
"9064" "Svensby" "9064 SVENSBY" "Gate-/veg-adresse" "69.6636" "19.8111" "5" "Koordinatane er retta av ein yr.no-brukar" "28.09.2012" "1938" "Lyngen kommune"
"9068" "Nord-Lenangen" "9068 NORD-LENANGEN" "Gate-/veg-adresse" "69.90826" "20.16121" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1938" "Lyngen kommune"
"9069" "Lyngseidet" "9069 LYNGSEIDET" "Postboksar" "69.57523" "20.21552" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1938" "Lyngen kommune"
"9100" "KvalÃ¸ysletta" "9100 KVALÃYSLETTA" "Gate-/veg-adresse" "69.6884" "18.8569" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9101" "KvalÃ¸ysletta" "9101 KVALÃYSLETTA" "Gate-/veg-adresse" "69.6958" "18.8827" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9102" "KvalÃ¸ysletta" "9102 KVALÃYSLETTA" "Gate-/veg-adresse" "69.7023" "18.8921" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9103" "KvalÃ¸ya" "9103 KVALÃYA" "Gate-/veg-adresse" "69.7167" "18.9428" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9104" "KvalÃ¸ya" "9104 KVALÃYA" "Gate-/veg-adresse" "69.6848" "18.8006" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9105" "KvalÃ¸ya" "9105 KVALÃYA" "Gate-/veg-adresse" "69.6750" "18.7568" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9106" "Straumsbukta" "9106 STRAUMSBUKTA" "Gate-/veg-adresse" "69.5717" "18.6534" "2" "Koordinatane er retta av Erik Bolstad" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9107" "KvalÃ¸ya" "9107 KVALÃYA" "Gate-/veg-adresse" "69.6855" "18.6534" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9108" "KvalÃ¸ya" "9108 KVALÃYA" "Gate-/veg-adresse" "69.6234" "18.1924" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "1902" "TromsÃ¸ kommune"
"9110" "SommarÃ¸y" "9110 SOMMARÃY" "Gate-/veg-adresse" "69.6343" "18.0054" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9118" "Brensholmen" "9118 BRENSHOLMEN" "Gate-/veg-adresse" "69.6018" "18.0413" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
"9119" "SommarÃ¸y" "9119 SOMMARÃY" "Postboksar" "69.63494" "18.00422" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "1902" "TromsÃ¸ kommune"
"9120" "VengsÃ¸y" "9120 VENGSÃY" "Gate-/veg-adresse" "69.8359" "18.5771" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "1902" "TromsÃ¸ kommune"
